"","County.Code","Arithmetic.Mean"
"21193","00173",7.03871
"21194","00173",7.03871
"21195","00173",7.03871
"21277","00173",6.833333
"21278","00173",6.833333
"21279","00173",6.833333
"21280","00173",6.833333
"21290","00177",6.885965
"21291","00177",6.885965
"21292","00177",6.885965
"21293","00177",6.885965
"21311","00191",6.362712
"21312","00191",6.362712
"21313","00191",6.362712
"21314","00191",6.362712
"21331","00195",3.650046
"21332","00195",3.60989
"21333","00195",3.60989
"21334","00195",3.60989
"21335","00195",3.60989
"21377","00209",8.446552
"21378","00209",8.446552
"21379","00209",8.446552
"21380","00209",8.446552
"21381","00209",8.972414
"21382","00209",8.972414
"21383","00209",8.972414
"21384","00209",8.972414
"21467","00013",8.191429
"21468","00013",8.191429
"21469","00013",8.191429
"21470","00013",8.191429
"21584","00019",7.267606
"21585","00019",7.267606
"21586","00019",7.267606
"21587","00019",7.267606
"21615","00037",7.71
"21616","00037",7.71
"21617","00037",7.71
"21618","00037",7.71
"21757","00043",6.132857
"21758","00043",6.132857
"21759","00043",6.132857
"21760","00043",6.132857
"21777","00047",7.620313
"21778","00047",7.620313
"21779","00047",7.620313
"21780","00047",7.620313
"21805","00059",8.265217
"21806","00059",8.265217
"21807","00059",8.265217
"21808","00059",8.265217
"21925","00067",7.479365
"21926","00067",7.479365
"21927","00067",7.479365
"21928","00067",7.479365
"21966","00093",7.86
"21967","00093",7.86
"21968","00093",7.86
"21969","00093",7.86
"21970","00093",7.617143
"21971","00093",7.617143
"21972","00093",7.617143
"21973","00093",7.617143
"22006","00101",8.357353
"22007","00101",8.357353
"22008","00101",8.357353
"22009","00101",8.357353
"22032","00111",7.77541
"22033","00111",7.77541
"22034","00111",7.77541
"22035","00111",7.77541
"22036","00111",8.190323
"22037","00111",8.190323
"22038","00111",8.190323
"22039","00111",8.190323
"22040","00111",10.686138
"22041","00111",10.655484
"22042","00111",10.655484
"22043","00111",10.655484
"22044","00111",10.655484
"22059","00111",7.422951
"22060","00111",7.422951
"22061","00111",7.422951
"22062","00111",7.422951
"22063","00111",8.094294
"22064","00111",8.054601
"22065","00111",8.054601
"22066","00111",8.054601
"22067","00111",8.054601
"22101","00111",7.268333
"22102","00111",7.268333
"22103","00111",7.268333
"22104","00111",7.268333
"22105","00111",8.352566
"22106","00111",8.330588
"22107","00111",8.330588
"22108","00111",8.330588
"22109","00111",8.330588
"22171","00111",8.708197
"22172","00111",8.708197
"22173","00111",8.708197
"22174","00111",8.708197
"22291","00145",7.649123
"22292","00145",7.649123
"22293","00145",7.649123
"22294","00145",7.649123
"22308","00151",6.850847
"22309","00151",6.850847
"22310","00151",6.850847
"22311","00151",6.850847
"22515","00193",6.972222
"22516","00193",6.972222
"22517","00193",6.972222
"22518","00193",6.972222
"22543","00195",6.605634
"22544","00195",6.605634
"22545","00195",6.605634
"22546","00195",6.605634
"22547","00195",6.772222
"22548","00195",6.772222
"22549","00195",6.772222
"22550","00195",6.772222
"22566","00199",7.61
"22567","00199",7.61
"22568","00199",7.61
"22569","00199",7.61
"22603","00227",8.027941
"22604","00227",8.027941
"22605","00227",8.027941
"22606","00227",8.027941
"22607","00227",7.341667
"22608","00227",7.341667
"22609","00227",7.341667
"22610","00227",7.341667
"22779","00017",10.323077
"22780","00017",10.323077
"22781","00017",10.323077
"22782","00017",10.323077
"22783","00017",10.809524
"22784","00017",10.809524
"22785","00017",10.809524
"22786","00017",10.809524
"22824","00019",7.537209
"22825","00019",7.537209
"22826","00019",7.537209
"22827","00019",7.537209
"22925","00033",9.230806
"22926","00033",9.230806
"22927","00033",9.230806
"22928","00033",9.230806
"22929","00033",10.152174
"22930","00033",10.152174
"22931","00033",10.152174
"22932","00033",10.152174
"22933","00033",11.485328
"22934","00033",11.44613
"22935","00033",11.44613
"22936","00033",11.44613
"22937","00033",11.44613
"23077","00047",8.037662
"23078","00047",8.037662
"23079","00047",8.037662
"23080","00047",8.037662
"23170","00051",6.3675
"23171","00051",6.3675
"23172","00051",6.3675
"23173","00051",6.3675
"23178","00051",6.387654
"23179","00051",6.387654
"23180","00051",6.387654
"23181","00051",6.387654
"23190","00055",6.7025
"23191","00055",6.7025
"23192","00055",6.7025
"23193","00055",6.7025
"23224","00071",7.438158
"23225","00071",7.438158
"23226","00071",7.438158
"23227","00071",7.438158
"23234","00073",9.282716
"23235","00073",9.282716
"23236","00073",9.282716
"23237","00073",9.282716
"23244","00079",7.773077
"23245","00079",7.773077
"23246","00079",7.773077
"23247","00079",7.773077
"23266","00087",7.740541
"23267","00087",7.740541
"23268","00087",7.740541
"23269","00087",7.740541
"23301","00105",6.785897
"23302","00105",6.785897
"23303","00105",6.785897
"23304","00105",6.785897
"23305","00105",6.407692
"23306","00105",6.407692
"23307","00105",6.407692
"23308","00105",6.407692
"23311","00109",6.453165
"23312","00109",6.453165
"23313","00109",6.453165
"23314","00109",6.453165
"23330","00121",8.663426
"23331","00121",8.663426
"23332","00121",8.663426
"23333","00121",8.663426
"23342","00001",5.717949
"23343","00001",5.717949
"23344","00001",5.717949
"23345","00001",5.717949
"23346","00001",5.31827
"23347","00001",5.261392
"23348","00001",5.261392
"23349","00001",5.261392
"23350","00001",5.261392
"23357","00003",5.3
"23358","00003",5.3
"23359","00003",5.3
"23360","00003",5.3
"23361","00003",7.134876
"23362","00003",7.109732
"23363","00003",7.109732
"23364","00003",7.109732
"23365","00003",7.109732
"23371","00003",3.39375
"23372","00003",3.39375
"23373","00003",3.39375
"23374","00003",3.39375
"23377","00003",3.8875
"23378","00003",3.8875
"23379","00003",3.8875
"23380","00003",3.8875
"23381","00003",3.784106
"23382","00003",3.72911
"23383","00003",3.72911
"23384","00003",3.72911
"23385","00003",3.72911
"23416","00005",6.085106
"23417","00005",6.085106
"23418","00005",6.085106
"23419","00005",6.085106
"23439","00005",6.482609
"23440","00005",6.482609
"23441","00005",6.482609
"23442","00005",6.482609
"23443","00005",5.953846
"23444","00005",5.953846
"23445","00005",5.953846
"23446","00005",5.953846
"23447","00005",6.144857
"23448","00005",6.126667
"23449","00005",6.126667
"23450","00005",6.126667
"23451","00005",6.126667
"23502","00009",3.276596
"23503","00009",3.276596
"23504","00009",3.276596
"23505","00009",3.276596
"23506","00009",4.682504
"23507","00009",4.639432
"23508","00009",4.639432
"23509","00009",4.639432
"23510","00009",4.639432
"23525","00011",5.228205
"23526","00011",5.228205
"23527","00011",5.228205
"23528","00011",5.228205
"23529","00011",4.5
"23530","00011",4.5
"23531","00011",4.5
"23532","00011",4.5
"23552","00017",5.638889
"23553","00017",5.638889
"23554","00017",5.638889
"23555","00017",5.638889
"23556","00017",6.264987
"23557","00017",6.217073
"23558","00017",6.217073
"23559","00017",6.217073
"23560","00017",6.217073
"23573","00019",5.43617
"23574","00019",5.43617
"23575","00019",5.43617
"23576","00019",5.43617
"23577","00019",7.534268
"23578","00019",7.535959
"23579","00019",7.535959
"23580","00019",7.535959
"23581","00019",7.535959
"23582","00019",4.95
"23583","00019",4.95
"23584","00019",4.95
"23585","00019",4.95
"23634","00003",7.979348
"23635","00003",7.979348
"23636","00003",7.979348
"23637","00003",7.979348
"23658","00005",7.702532
"23659","00005",7.702532
"23660","00005",7.702532
"23661","00005",7.702532
"23662","00005",14
"23663","00005",14
"23664","00005",14
"23665","00005",14
"23666","00005",6.428519
"23667","00005",6.374667
"23668","00005",6.374667
"23669","00005",6.374667
"23670","00005",6.374667
"23854","00005",8.469231
"23855","00005",8.469231
"23856","00005",8.469231
"23857","00005",8.469231
"23955","00015",7.697711
"23956","00015",7.65709
"23957","00015",7.65709
"23958","00015",7.65709
"23959","00015",7.65709
"23984","00019",8.268099
"23985","00019",8.213688
"23986","00019",8.213688
"23987","00019",8.213688
"23988","00019",8.213688
"24022","00023",5.427541
"24023","00023",5.396121
"24024","00023",5.396121
"24025","00023",5.396121
"24026","00023",5.396121
"24037","00025",7.646397
"24038","00025",7.596617
"24039","00025",7.596617
"24040","00025",7.596617
"24041","00025",7.596617
"24101","00027",10.024578
"24102","00027",10.003265
"24103","00027",10.003265
"24104","00027",10.003265
"24105","00027",10.003265
"24116","00029",6.036001
"24117","00029",6.064917
"24118","00029",6.064917
"24119","00029",5.963258
"24120","00029",5.93447
"24121","00029",5.963258
"24122","00029",5.93447
"24123","00029",5.963258
"24124","00029",5.963258
"24125","00029",5.963258
"24126","00029",5.93447
"24127","00029",5.963258
"24128","00029",5.963258
"24129","00029",5.93447
"24130","00029",5.963258
"24141","00031",6.645302
"24142","00031",6.600389
"24143","00031",6.600389
"24144","00031",6.600389
"24145","00031",6.600389
"24326","00033",7.052688
"24327","00033",7.052688
"24328","00033",7.052688
"24329","00033",7.052688
"24330","00033",7.143478
"24331","00033",7.143478
"24332","00033",7.143478
"24333","00033",7.143478
"24334","00033",7.850858
"24335","00033",7.808485
"24336","00033",7.808485
"24337","00033",7.808485
"24338","00033",7.808485
"24413","00033",6.826882
"24414","00033",6.826882
"24415","00033",6.826882
"24416","00033",6.826882
"24417","00033",8.293333
"24418","00033",8.293333
"24419","00033",8.293333
"24420","00033",8.293333
"24443","00043",7.210167
"24444","00043",7.171784
"24445","00043",7.171784
"24446","00043",7.171784
"24447","00043",7.171784
"24448","00510",7.455882
"24449","00510",7.455882
"24450","00510",7.455882
"24451","00510",7.455882
"24453","00510",8.543478
"24454","00510",8.543478
"24455","00510",8.543478
"24456","00510",8.543478
"24498","00510",8.185938
"24499","00510",8.185938
"24500","00510",8.185938
"24501","00510",8.185938
"24502","00510",8.670035
"24503","00510",8.650192
"24504","00510",8.650192
"24505","00510",8.650192
"24506","00510",8.650192
"24521","00003",5.586657
"24522","00003",5.542205
"24523","00003",5.542205
"24524","00003",5.542205
"24525","00003",5.542205
"24535","00003",5.645882
"24536","00003",5.645882
"24537","00003",5.645882
"24538","00003",5.645882
"24557","00005",5.523077
"24558","00005",5.523077
"24559","00005",5.523077
"24560","00005",5.523077
"24561","00005",5.668635
"24562","00005",5.621344
"24563","00005",5.621344
"24564","00005",5.621344
"24565","00005",5.621344
"24802","00009",4.637037
"24803","00009",4.637037
"24804","00009",4.637037
"24805","00009",4.637037
"24806","00009",5.830201
"24807","00009",5.76332
"24808","00009",5.76332
"24809","00009",5.76332
"24810","00009",5.76332
"24846","00009",5.044318
"24847","00009",5.044318
"24848","00009",5.044318
"24849","00009",5.044318
"24850","00009",5.541057
"24851","00009",5.473418
"24852","00009",5.473418
"24853","00009",5.473418
"24854","00009",5.473418
"24864","00009",5.094253
"24865","00009",5.094253
"24866","00009",5.094253
"24867","00009",5.094253
"24888","00011",5.502247
"24889","00011",5.502247
"24890","00011",5.502247
"24891","00011",5.502247
"24892","00011",4.934591
"24893","00011",4.885106
"24894","00011",4.885106
"24895","00011",4.885106
"24896","00011",4.885106
"24939","00013",5.254945
"24940","00013",5.254945
"24941","00013",5.254945
"24942","00013",5.254945
"24943","00013",5.082716
"24944","00013",5.082716
"24945","00013",5.082716
"24946","00013",5.082716
"25034","00013",6.170238
"25035","00013",6.170238
"25036","00013",6.170238
"25037","00013",6.170238
"25038","00013",5.625343
"25039","00013",5.593478
"25040","00013",5.593478
"25041","00013",5.593478
"25042","00013",5.593478
"25069","00015",5.225576
"25070","00015",5.180077
"25071","00015",5.180077
"25072","00015",5.180077
"25073","00015",5.180077
"25092","00021",10.313433
"25093","00021",10.354545
"25094","00021",10.354545
"25095","00021",10.354545
"25096","00021",10.354545
"25119","00023",5.544565
"25120","00023",5.544565
"25121","00023",5.544565
"25122","00023",5.544565
"25123","00023",5.434483
"25124","00023",5.434483
"25125","00023",5.434483
"25126","00023",5.434483
"25127","00023",6.064396
"25128","00023",6.02963
"25129","00023",6.02963
"25130","00023",6.02963
"25131","00023",6.02963
"25152","00025",6.044706
"25153","00025",6.044706
"25154","00025",6.044706
"25155","00025",6.044706
"25435","00025",5.760465
"25436","00025",5.760465
"25437","00025",5.760465
"25438","00025",5.760465
"25439","00025",6.091715
"25440","00025",6.050929
"25441","00025",6.050929
"25442","00025",6.050929
"25443","00025",6.050929
"25591","00025",6.886415
"25592","00025",6.886415
"25593","00025",6.886415
"25594","00025",6.886415
"25595","00025",6.54958
"25596","00025",6.54958
"25597","00025",6.54958
"25598","00025",6.54958
"25599","00025",6.893847
"25600","00025",6.819101
"25601","00025",6.819101
"25602","00025",6.819101
"25603","00025",6.819101
"25626","00025",6.341379
"25627","00025",6.341379
"25628","00025",6.341379
"25629","00025",6.341379
"25630","00025",6.48498
"25631","00025",6.474797
"25632","00025",6.474797
"25633","00025",6.474797
"25634","00025",6.474797
"25656","00027",5.203371
"25657","00027",5.203371
"25658","00027",5.203371
"25659","00027",5.203371
"25682","00027",5.442857
"25683","00027",5.442857
"25684","00027",5.442857
"25685","00027",5.442857
"25686","00027",5.489378
"25687","00027",5.451111
"25688","00027",5.451111
"25689","00027",5.451111
"25690","00027",5.451111
"25720","00005",6.988043
"25721","00005",6.988043
"25722","00005",6.988043
"25723","00005",6.988043
"25736","00017",6.702198
"25737","00017",6.702198
"25738","00017",6.702198
"25739","00017",6.702198
"25762","00021",7.291209
"25763","00021",7.291209
"25764","00021",7.291209
"25765","00021",7.291209
"25783","00033",5.234043
"25784","00033",5.234043
"25785","00033",5.234043
"25786","00033",5.234043
"25787","00033",5.181818
"25788","00033",5.181818
"25789","00033",5.181818
"25790","00033",5.181818
"25791","00033",7.166593
"25792","00033",7.166593
"25793","00033",7.160795
"25794","00033",7.160795
"25795","00033",7.160795
"25796","00033",7.160795
"25818","00049",7.089888
"25819","00049",7.089888
"25820","00049",7.089888
"25821","00049",7.089888
"25867","00065",7.104598
"25868","00065",7.104598
"25869","00065",7.104598
"25870","00065",7.104598
"25904","00077",7.880233
"25905","00077",7.880233
"25906","00077",7.880233
"25907","00077",7.880233
"25908","00077",8.482979
"25909","00077",8.482979
"25910","00077",8.482979
"25911","00077",8.482979
"25922","00081",8.805495
"25923","00081",8.805495
"25924","00081",8.805495
"25925","00081",8.805495
"25964","00081",7.993258
"25965","00081",7.993258
"25966","00081",7.993258
"25967","00081",7.993258
"25968","00081",8.955319
"25969","00081",8.955319
"25970","00081",8.955319
"25971","00081",8.955319
"26063","00091",7.079762
"26064","00091",7.079762
"26065","00091",7.079762
"26066","00091",7.079762
"26155","00099",7.334066
"26156","00099",7.334066
"26157","00099",7.334066
"26158","00099",7.334066
"26185","00101",5.591566
"26186","00101",5.591566
"26187","00101",5.591566
"26188","00101",5.591566
"26261","00113",4.817778
"26262","00113",4.817778
"26263","00113",4.817778
"26264","00113",4.817778
"26284","00115",7.293333
"26285","00115",7.293333
"26286","00115",7.293333
"26287","00115",7.293333
"26315","00125",7.542391
"26316","00125",7.542391
"26317","00125",7.542391
"26318","00125",7.542391
"26366","00147",7.526087
"26367","00147",7.526087
"26368","00147",7.526087
"26369","00147",7.526087
"26411","00161",7.590426
"26412","00161",7.590426
"26413","00161",7.590426
"26414","00161",7.590426
"26415","00161",8.130435
"26416","00161",8.130435
"26417","00161",8.130435
"26418","00161",8.130435
"26464","00163",8.604906
"26465","00163",8.604906
"26466","00163",8.604906
"26467","00163",8.604906
"26633","00163",11.026374
"26634","00163",11.026374
"26635","00163",11.026374
"26636","00163",11.026374
"26709","00163",8.632222
"26710","00163",8.632222
"26711","00163",8.632222
"26712","00163",8.632222
"26735","00163",7.865909
"26736","00163",7.865909
"26737","00163",7.865909
"26738","00163",7.865909
"26747","00163",8.072826
"26748","00163",8.072826
"26749","00163",8.072826
"26750","00163",8.072826
"26961","00163",10.245055
"26962","00163",10.245055
"26963","00163",10.245055
"26964","00163",10.245055
"26965","00163",10.435556
"26966","00163",10.435556
"26967","00163",10.435556
"26968","00163",10.435556
"27045","00163",7.306818
"27046","00163",7.306818
"27047","00163",7.306818
"27048","00163",7.306818
"27061","00163",8.00239
"27062","00163",8.00239
"27063","00163",8.00239
"27064","00163",8.00239
"27080","00163",11.947493
"27081","00163",11.791667
"27082","00163",11.791667
"27083","00163",11.791667
"27084","00163",11.791667
"27121","00163",8.345055
"27122","00163",8.345055
"27123","00163",8.345055
"27124","00163",8.345055
"27125","00163",5.927879
"27126","00163",6.151613
"27127","00163",6.151613
"27128","00163",6.151613
"27129","00163",6.151613
"27614","00003",6.458667
"27615","00003",6.458667
"27616","00003",6.458667
"27617","00003",6.458667
"27618","00003",6.44646
"27619","00003",6.425292
"27620","00003",6.425292
"27621","00003",6.425292
"27622","00003",6.425292
"27691","00005",4.19884
"27692","00005",4.161278
"27693","00005",4.161278
"27694","00005",4.161278
"27695","00005",4.161278
"27696","00007",4.935388
"27697","00007",4.908647
"27698","00007",4.908647
"27699","00007",4.908647
"27700","00007",4.908647
"27705","00017",5.495451
"27706","00017",5.471318
"27707","00017",5.471318
"27708","00017",5.471318
"27709","00017",5.471318
"27710","00031",3.484204
"27711","00031",3.42
"27712","00031",3.42
"27713","00031",3.42
"27714","00031",3.42
"27719","00035",6.376248
"27720","00035",6.31573
"27721","00035",6.31573
"27722","00035",6.31573
"27723","00035",6.31573
"27767","00037",6.707792
"27768","00037",6.707792
"27769","00037",6.707792
"27770","00037",6.707792
"27771","00037",6.910092
"27772","00037",6.8663
"27773","00037",6.8663
"27774","00037",6.8663
"27775","00037",6.8663
"27782","00037",5.581628
"27783","00037",5.531852
"27784","00037",5.531852
"27785","00037",5.531852
"27786","00037",5.531852
"27817","00053",7.934178
"27818","00053",7.884672
"27819","00053",7.884672
"27820","00053",7.884672
"27821","00053",7.884672
"27833","00053",6.948101
"27834","00053",6.948101
"27835","00053",6.948101
"27836","00053",6.948101
"27837","00053",7.23948
"27838","00053",7.157143
"27839","00053",7.157143
"27840","00053",7.239051
"27841","00053",7.157143
"27917","00053",6.709524
"27918","00053",6.709524
"27919","00053",6.709524
"27920","00053",6.709524
"27925","00075",3.2591
"27926","00075",3.214394
"27927","00075",3.214394
"27928","00075",3.214394
"27929","00075",3.214394
"27944","00083",4.297456
"27945","00083",4.241154
"27946","00083",4.241154
"27947","00083",4.241154
"27948","00083",4.241154
"27978","00109",6.871233
"27979","00109",6.871233
"27980","00109",6.871233
"27981","00109",6.871233
"27982","00109",6.039605
"27983","00109",6.000369
"27984","00109",6.000369
"27985","00109",6.000369
"27986","00109",6.000369
"28004","00123",7.520253
"28005","00123",7.520253
"28006","00123",7.520253
"28007","00123",7.520253
"28028","00123",7.041333
"28029","00123",7.041333
"28030","00123",7.041333
"28031","00123",7.041333
"28032","00123",8.031579
"28033","00123",8.031579
"28034","00123",8.031579
"28035","00123",8.031579
"28036","00123",6.562093
"28037","00123",6.520149
"28038","00123",6.520149
"28039","00123",6.520149
"28040","00123",6.520149
"28041","00123",6.626241
"28042","00123",6.57881
"28043","00123",6.57881
"28044","00123",6.57881
"28045","00123",6.57881
"28048","00123",6.317544
"28049","00123",6.235385
"28050","00123",6.235385
"28051","00123",6.235385
"28052","00123",6.235385
"28070","00137",4.020767
"28071","00137",3.968248
"28072","00137",3.968248
"28073","00137",3.968248
"28074","00137",3.968248
"28099","00137",4.256944
"28100","00137",4.256944
"28101","00137",4.256944
"28102","00137",4.256944
"28103","00137",5.933333
"28104","00137",5.933333
"28105","00137",5.933333
"28106","00137",5.933333
"28116","00137",5.310145
"28117","00137",5.310145
"28118","00137",5.310145
"28119","00137",5.310145
"28120","00137",5.526349
"28121","00137",5.506564
"28122","00137",5.506564
"28123","00137",5.506564
"28124","00137",5.506564
"28142","00139",6.527059
"28143","00139",6.527059
"28144","00139",6.527059
"28145","00139",6.527059
"28150","00145",5.844775
"28151","00145",5.80219
"28152","00145",5.80219
"28153","00145",5.80219
"28154","00145",5.80219
"28165","00163",8.585343
"28166","00163",8.555556
"28167","00163",8.555556
"28168","00163",8.555556
"28169","00163",8.555556
"28189","00163",11.014286
"28190","00163",11.014286
"28191","00163",11.014286
"28192","00163",11.014286
"28193","00163",7.503908
"28194","00163",7.452747
"28195","00163",7.452747
"28196","00163",7.452747
"28197","00163",7.452747
"28206","00171",6.356607
"28207","00171",6.309125
"28208","00171",6.309125
"28209","00171",6.309125
"28210","00171",6.309125
"28237","00033",7.346753
"28238","00033",7.346753
"28239","00033",7.346753
"28240","00033",7.346753
"28241","00033",7.661111
"28242","00033",7.661111
"28243","00033",7.661111
"28244","00033",7.661111
"28265","00035",8.615909
"28266","00035",8.615909
"28267","00035",8.615909
"28268","00035",8.615909
"28269","00035",8.984444
"28270","00035",8.984444
"28271","00035",8.984444
"28272","00035",8.984444
"28284","00043",7.312658
"28285","00043",7.312658
"28286","00043",7.312658
"28287","00043",7.312658
"28301","00045",7.82809
"28302","00045",7.82809
"28303","00045",7.82809
"28304","00045",7.82809
"28318","00047",7.864773
"28319","00047",7.864773
"28320","00047",7.864773
"28321","00047",7.864773
"28355","00049",8.144444
"28356","00049",8.144444
"28357","00049",8.144444
"28358","00049",8.144444
"28438","00049",7.993976
"28439","00049",7.993976
"28440","00049",7.993976
"28441","00049",7.993976
"28466","00059",7.565169
"28467","00059",7.565169
"28468","00059",7.565169
"28469","00059",7.565169
"28523","00021",8.149699
"28524","00021",8.095402
"28525","00021",8.095402
"28526","00021",8.095402
"28527","00021",8.095402
"28528","00021",7.975797
"28529","00021",7.924809
"28530","00021",7.924809
"28531","00021",7.924809
"28532","00021",7.924809
"28566","00037",6.341283
"28567","00037",6.289011
"28568","00037",6.289011
"28569","00037",6.289011
"28570","00037",6.289011
"28591","00039",6.772863
"28592","00039",6.73384
"28593","00039",6.73384
"28594","00039",6.73384
"28595","00039",6.73384
"28626","00047",6.646764
"28627","00047",6.575093
"28628","00047",6.575093
"28629","00047",6.575093
"28630","00047",6.575093
"28695","00077",7.156012
"28696","00077",7.109559
"28697","00077",7.109559
"28698","00077",7.109559
"28699","00077",7.109559
"28788","00095",7.96875
"28789","00095",7.96875
"28790","00095",7.96875
"28791","00095",7.96875
"28792","00095",8.773856
"28793","00095",8.750202
"28794","00095",8.750202
"28795","00095",8.750202
"28796","00095",8.750202
"28821","00095",6.067106
"28822","00095",6.022509
"28823","00095",6.022509
"28824","00095",6.022509
"28825","00095",6.022509
"28875","00099",8.707617
"28876","00099",8.626877
"28877","00099",8.626877
"28878","00099",8.626877
"28879","00099",8.626877
"29176","00189",8.615352
"29177","00189",8.568797
"29178","00189",8.568797
"29179","00189",8.568797
"29180","00189",8.568797
"29202","00510",8.112326
"29203","00510",8.043015
"29204","00510",8.043015
"29205","00510",8.043015
"29206","00510",8.043015
"29394","00510",9.170149
"29395","00510",9.170149
"29396","00510",9.170149
"29397","00510",9.170149
"29398","00510",8.585372
"29399","00510",8.554982
"29400","00510",8.554982
"29401","00510",8.554982
"29402","00510",8.554982
"29499","00510",9.589689
"29500","00510",9.589689
"29501","00510",9.559854
"29502","00510",9.559854
"29503","00510",9.559854
"29504","00510",9.559854
"29505","00510",9.559854
"29506","00510",9.559854
"29507","00510",9.559854
"29508","00510",9.559854
"29533","00510",8.608885
"29534","00510",8.507422
"29535","00510",8.507422
"29536","00510",8.507422
"29537","00510",8.507422
"29564","00027",3.787493
"29565","00027",4.056065
"29566","00027",4.056065
"29567","00027",3.745607
"29568","00027",4.013115
"29569","00027",4.013115
"29570","00027",3.745607
"29571","00027",4.013115
"29572","00027",4.013115
"29573","00027",4.013115
"29574","00027",3.745607
"29575","00027",4.013115
"29576","00027",4.013115
"29577","00027",4.013115
"29578","00027",3.745607
"29589","00029",5.121983
"29590","00029",5.121983
"29591","00029",5.050764
"29592","00029",4.99834
"29593","00029",5.07037
"29594","00029",5.07037
"29595","00029",5.07037
"29596","00029",5.07037
"29597","00029",4.99834
"29598","00029",5.07037
"29599","00029",4.99834
"29600","00029",5.07037
"29601","00029",4.99834
"29602","00029",5.07037
"29603","00029",5.07037
"29652","00049",2.976596
"29653","00049",2.976596
"29654","00049",2.976596
"29655","00049",2.976596
"29656","00049",2.690909
"29657","00049",2.690909
"29658","00049",2.690909
"29659","00049",2.690909
"29660","00049",2.055359
"29661","00049",2.028333
"29662","00049",2.028333
"29663","00049",2.028333
"29664","00049",2.028333
"29731","00049",5.875
"29732","00049",5.875
"29733","00049",5.875
"29734","00049",5.875
"29735","00049",7.254092
"29736","00049",7.254092
"29737","00049",7.033667
"29738","00049",6.978151
"29739","00049",7.2
"29740","00049",7.2
"29741","00049",6.978151
"29742","00049",7.2
"29743","00049",7.2
"29744","00049",7.2
"29745","00049",7.2
"29746","00049",6.978151
"29747","00049",7.2
"29748","00049",7.2
"29749","00049",6.978151
"29750","00049",6.448439
"29751","00049",6.448439
"29752","00049",6.275996
"29753","00049",6.215385
"29754","00049",6.390795
"29755","00049",6.390795
"29756","00049",6.390795
"29757","00049",6.390795
"29758","00049",6.215385
"29759","00049",6.390795
"29760","00049",6.390795
"29761","00049",6.215385
"29762","00049",6.215385
"29763","00049",6.390795
"29764","00049",6.390795
"29771","00053",9.333482
"29772","00053",9.155041
"29773","00053",9.333482
"29774","00053",9.112083
"29775","00053",9.291393
"29776","00053",9.291393
"29777","00053",9.112083
"29778","00053",9.291393
"29779","00053",9.291393
"29780","00053",9.112083
"29781","00053",9.291393
"29782","00053",9.291393
"29783","00053",9.291393
"29784","00053",9.112083
"29785","00053",9.291393
"29796","00063",7.267273
"29797","00063",7.024346
"29798","00063",7.267273
"29799","00063",7.220492
"29800","00063",7.220492
"29801","00063",6.97875
"29802","00063",6.97875
"29803","00063",7.220492
"29804","00063",7.220492
"29805","00063",6.97875
"29806","00063",7.220492
"29807","00063",7.220492
"29808","00063",7.220492
"29809","00063",6.97875
"29810","00063",7.220492
"29811","00063",8.461739
"29812","00063",8.811975
"29813","00063",8.811975
"29814","00063",8.780992
"29815","00063",8.427778
"29816","00063",8.780992
"29817","00063",8.780992
"29818","00063",8.780992
"29819","00063",8.427778
"29820","00063",8.780992
"29821","00063",8.780992
"29822","00063",8.427778
"29823","00063",8.780992
"29824","00063",8.780992
"29825","00063",8.427778
"29850","00071",4.920436
"29851","00071",5.377857
"29852","00071",5.377857
"29853","00071",4.853846
"29854","00071",5.299167
"29855","00071",5.299167
"29856","00071",5.299167
"29857","00071",4.853846
"29858","00071",5.299167
"29859","00071",5.299167
"29860","00071",4.853846
"29861","00071",5.299167
"29862","00071",5.299167
"29863","00071",4.853846
"29864","00071",5.299167
"29880","00075",5.277546
"29881","00075",6.487612
"29882","00075",6.487612
"29883","00075",6.441393
"29884","00075",5.230942
"29885","00075",6.441393
"29886","00075",6.441393
"29887","00075",5.230942
"29888","00075",6.441393
"29889","00075",6.441393
"29890","00075",5.230942
"29891","00075",6.441393
"29892","00075",6.441393
"29893","00075",6.441393
"29894","00075",5.230942
"29895","00081",8.88876
"29896","00081",8.88876
"29897","00081",7.177978
"29898","00081",7.158257
"29899","00081",8.887029
"29900","00081",8.887029
"29901","00081",7.158257
"29902","00081",8.887029
"29903","00081",8.887029
"29904","00081",7.158257
"29905","00081",8.887029
"29906","00081",8.887029
"29907","00081",7.158257
"29908","00081",8.887029
"29909","00081",8.887029
"29926","00083",5.826926
"29927","00083",5.442352
"29928","00083",5.826926
"29929","00083",5.435169
"29930","00083",5.816598
"29931","00083",5.816598
"29932","00083",5.816598
"29933","00083",5.816598
"29934","00083",5.435169
"29935","00083",5.816598
"29936","00083",5.435169
"29937","00083",5.816598
"29938","00083",5.816598
"29939","00083",5.435169
"29940","00083",5.816598
"29956","00087",5.335928
"29957","00087",5.335928
"29958","00087",4.814437
"29959","00087",5.281148
"29960","00087",4.764957
"29961","00087",5.281148
"29962","00087",5.281148
"29963","00087",4.764957
"29964","00087",5.281148
"29965","00087",5.281148
"29966","00087",5.281148
"29967","00087",4.764957
"29968","00087",5.281148
"29969","00087",4.764957
"29970","00087",5.281148
"29989","00093",7.36
"29990","00093",7.36
"29991","00093",7.36
"29992","00093",7.36
"29993","00093",7.089896
"29994","00093",7.089896
