"","State.Code","Arithmetic.Mean"
"21194","00020",7.03871
"21195","00020",7.03871
"21277","00020",6.833333
"21278","00020",6.833333
"21279","00020",6.833333
"21280","00020",6.833333
"21290","00020",6.885965
"21291","00020",6.885965
"21292","00020",6.885965
"21293","00020",6.885965
"21311","00020",6.362712
"21312","00020",6.362712
"21313","00020",6.362712
"21314","00020",6.362712
"21331","00020",3.650046
"21332","00020",3.60989
"21333","00020",3.60989
"21334","00020",3.60989
"21335","00020",3.60989
"21377","00020",8.446552
"21378","00020",8.446552
"21379","00020",8.446552
"21380","00020",8.446552
"21381","00020",8.972414
"21382","00020",8.972414
"21383","00020",8.972414
"21384","00020",8.972414
"21467","00021",8.191429
"21468","00021",8.191429
"21469","00021",8.191429
"21470","00021",8.191429
"21584","00021",7.267606
"21585","00021",7.267606
"21586","00021",7.267606
"21587","00021",7.267606
"21615","00021",7.71
"21616","00021",7.71
"21617","00021",7.71
"21618","00021",7.71
"21757","00021",6.132857
"21758","00021",6.132857
"21759","00021",6.132857
"21760","00021",6.132857
"21777","00021",7.620313
"21778","00021",7.620313
"21779","00021",7.620313
"21780","00021",7.620313
"21805","00021",8.265217
"21806","00021",8.265217
"21807","00021",8.265217
"21808","00021",8.265217
"21925","00021",7.479365
"21926","00021",7.479365
"21927","00021",7.479365
"21928","00021",7.479365
"21966","00021",7.86
"21967","00021",7.86
"21968","00021",7.86
"21969","00021",7.86
"21970","00021",7.617143
"21971","00021",7.617143
"21972","00021",7.617143
"21973","00021",7.617143
"22006","00021",8.357353
"22007","00021",8.357353
"22008","00021",8.357353
"22009","00021",8.357353
"22032","00021",7.77541
"22033","00021",7.77541
"22034","00021",7.77541
"22035","00021",7.77541
"22036","00021",8.190323
"22037","00021",8.190323
"22038","00021",8.190323
"22039","00021",8.190323
"22040","00021",10.686138
"22041","00021",10.655484
"22042","00021",10.655484
"22043","00021",10.655484
"22044","00021",10.655484
"22059","00021",7.422951
"22060","00021",7.422951
"22061","00021",7.422951
"22062","00021",7.422951
"22063","00021",8.094294
"22064","00021",8.054601
"22065","00021",8.054601
"22066","00021",8.054601
"22067","00021",8.054601
"22101","00021",7.268333
"22102","00021",7.268333
"22103","00021",7.268333
"22104","00021",7.268333
"22105","00021",8.352566
"22106","00021",8.330588
"22107","00021",8.330588
"22108","00021",8.330588
"22109","00021",8.330588
"22171","00021",8.708197
"22172","00021",8.708197
"22173","00021",8.708197
"22174","00021",8.708197
"22291","00021",7.649123
"22292","00021",7.649123
"22293","00021",7.649123
"22294","00021",7.649123
"22308","00021",6.850847
"22309","00021",6.850847
"22310","00021",6.850847
"22311","00021",6.850847
"22515","00021",6.972222
"22516","00021",6.972222
"22517","00021",6.972222
"22518","00021",6.972222
"22543","00021",6.605634
"22544","00021",6.605634
"22545","00021",6.605634
"22546","00021",6.605634
"22547","00021",6.772222
"22548","00021",6.772222
"22549","00021",6.772222
"22550","00021",6.772222
"22566","00021",7.61
"22567","00021",7.61
"22568","00021",7.61
"22569","00021",7.61
"22603","00021",8.027941
"22604","00021",8.027941
"22605","00021",8.027941
"22606","00021",8.027941
"22607","00021",7.341667
"22608","00021",7.341667
"22609","00021",7.341667
"22610","00021",7.341667
"22779","00022",10.323077
"22780","00022",10.323077
"22781","00022",10.323077
"22782","00022",10.323077
"22783","00022",10.809524
"22784","00022",10.809524
"22785","00022",10.809524
"22786","00022",10.809524
"22824","00022",7.537209
"22825","00022",7.537209
"22826","00022",7.537209
"22827","00022",7.537209
"22925","00022",9.230806
"22926","00022",9.230806
"22927","00022",9.230806
"22928","00022",9.230806
"22929","00022",10.152174
"22930","00022",10.152174
"22931","00022",10.152174
"22932","00022",10.152174
"22933","00022",11.485328
"22934","00022",11.44613
"22935","00022",11.44613
"22936","00022",11.44613
"22937","00022",11.44613
"23077","00022",8.037662
"23078","00022",8.037662
"23079","00022",8.037662
"23080","00022",8.037662
"23170","00022",6.3675
"23171","00022",6.3675
"23172","00022",6.3675
"23173","00022",6.3675
"23178","00022",6.387654
"23179","00022",6.387654
"23180","00022",6.387654
"23181","00022",6.387654
"23190","00022",6.7025
"23191","00022",6.7025
"23192","00022",6.7025
"23193","00022",6.7025
"23224","00022",7.438158
"23225","00022",7.438158
"23226","00022",7.438158
"23227","00022",7.438158
"23234","00022",9.282716
"23235","00022",9.282716
"23236","00022",9.282716
"23237","00022",9.282716
"23244","00022",7.773077
"23245","00022",7.773077
"23246","00022",7.773077
"23247","00022",7.773077
"23266","00022",7.740541
"23267","00022",7.740541
"23268","00022",7.740541
"23269","00022",7.740541
"23301","00022",6.785897
"23302","00022",6.785897
"23303","00022",6.785897
"23304","00022",6.785897
"23305","00022",6.407692
"23306","00022",6.407692
"23307","00022",6.407692
"23308","00022",6.407692
"23311","00022",6.453165
"23312","00022",6.453165
"23313","00022",6.453165
"23314","00022",6.453165
"23330","00022",8.663426
"23331","00022",8.663426
"23332","00022",8.663426
"23333","00022",8.663426
"23342","00023",5.717949
"23343","00023",5.717949
"23344","00023",5.717949
"23345","00023",5.717949
"23346","00023",5.31827
"23347","00023",5.261392
"23348","00023",5.261392
"23349","00023",5.261392
"23350","00023",5.261392
"23357","00023",5.3
"23358","00023",5.3
"23359","00023",5.3
"23360","00023",5.3
"23361","00023",7.134876
"23362","00023",7.109732
"23363","00023",7.109732
"23364","00023",7.109732
"23365","00023",7.109732
"23371","00023",3.39375
"23372","00023",3.39375
"23373","00023",3.39375
"23374","00023",3.39375
"23377","00023",3.8875
"23378","00023",3.8875
"23379","00023",3.8875
"23380","00023",3.8875
"23381","00023",3.784106
"23382","00023",3.72911
"23383","00023",3.72911
"23384","00023",3.72911
"23385","00023",3.72911
"23416","00023",6.085106
"23417","00023",6.085106
"23418","00023",6.085106
"23419","00023",6.085106
"23439","00023",6.482609
"23440","00023",6.482609
"23441","00023",6.482609
"23442","00023",6.482609
"23443","00023",5.953846
"23444","00023",5.953846
"23445","00023",5.953846
"23446","00023",5.953846
"23447","00023",6.144857
"23448","00023",6.126667
"23449","00023",6.126667
"23450","00023",6.126667
"23451","00023",6.126667
"23502","00023",3.276596
"23503","00023",3.276596
"23504","00023",3.276596
"23505","00023",3.276596
"23506","00023",4.682504
"23507","00023",4.639432
"23508","00023",4.639432
"23509","00023",4.639432
"23510","00023",4.639432
"23525","00023",5.228205
"23526","00023",5.228205
"23527","00023",5.228205
"23528","00023",5.228205
"23529","00023",4.5
"23530","00023",4.5
"23531","00023",4.5
"23532","00023",4.5
"23552","00023",5.638889
"23553","00023",5.638889
"23554","00023",5.638889
"23555","00023",5.638889
"23556","00023",6.264987
"23557","00023",6.217073
"23558","00023",6.217073
"23559","00023",6.217073
"23560","00023",6.217073
"23573","00023",5.43617
"23574","00023",5.43617
"23575","00023",5.43617
"23576","00023",5.43617
"23577","00023",7.534268
"23578","00023",7.535959
"23579","00023",7.535959
"23580","00023",7.535959
"23581","00023",7.535959
"23582","00023",4.95
"23583","00023",4.95
"23584","00023",4.95
"23585","00023",4.95
"23634","00024",7.979348
"23635","00024",7.979348
"23636","00024",7.979348
"23637","00024",7.979348
"23658","00024",7.702532
"23659","00024",7.702532
"23660","00024",7.702532
"23661","00024",7.702532
"23662","00024",14
"23663","00024",14
"23664","00024",14
"23665","00024",14
"23666","00024",6.428519
"23667","00024",6.374667
"23668","00024",6.374667
"23669","00024",6.374667
"23670","00024",6.374667
"23854","00024",8.469231
"23855","00024",8.469231
"23856","00024",8.469231
"23857","00024",8.469231
"23955","00024",7.697711
"23956","00024",7.65709
"23957","00024",7.65709
"23958","00024",7.65709
"23959","00024",7.65709
"23984","00024",8.268099
"23985","00024",8.213688
"23986","00024",8.213688
"23987","00024",8.213688
"23988","00024",8.213688
"24022","00024",5.427541
"24023","00024",5.396121
"24024","00024",5.396121
"24025","00024",5.396121
"24026","00024",5.396121
"24037","00024",7.646397
"24038","00024",7.596617
"24039","00024",7.596617
"24040","00024",7.596617
"24041","00024",7.596617
"24101","00024",10.024578
"24102","00024",10.003265
"24103","00024",10.003265
"24104","00024",10.003265
"24105","00024",10.003265
"24116","00024",6.036001
"24117","00024",6.064917
"24118","00024",6.064917
"24119","00024",5.963258
"24120","00024",5.93447
"24121","00024",5.963258
"24122","00024",5.93447
"24123","00024",5.963258
"24124","00024",5.963258
"24125","00024",5.963258
"24126","00024",5.93447
"24127","00024",5.963258
"24128","00024",5.963258
"24129","00024",5.93447
"24130","00024",5.963258
"24141","00024",6.645302
"24142","00024",6.600389
"24143","00024",6.600389
"24144","00024",6.600389
"24145","00024",6.600389
"24326","00024",7.052688
"24327","00024",7.052688
"24328","00024",7.052688
"24329","00024",7.052688
"24330","00024",7.143478
"24331","00024",7.143478
"24332","00024",7.143478
"24333","00024",7.143478
"24334","00024",7.850858
"24335","00024",7.808485
"24336","00024",7.808485
"24337","00024",7.808485
"24338","00024",7.808485
"24413","00024",6.826882
"24414","00024",6.826882
"24415","00024",6.826882
"24416","00024",6.826882
"24417","00024",8.293333
"24418","00024",8.293333
"24419","00024",8.293333
"24420","00024",8.293333
"24443","00024",7.210167
"24444","00024",7.171784
"24445","00024",7.171784
"24446","00024",7.171784
"24447","00024",7.171784
"24448","00024",7.455882
"24449","00024",7.455882
"24450","00024",7.455882
"24451","00024",7.455882
"24453","00024",8.543478
"24454","00024",8.543478
"24455","00024",8.543478
"24456","00024",8.543478
"24498","00024",8.185938
"24499","00024",8.185938
"24500","00024",8.185938
"24501","00024",8.185938
"24502","00024",8.670035
"24503","00024",8.650192
"24504","00024",8.650192
"24505","00024",8.650192
"24506","00024",8.650192
"24521","00025",5.586657
"24522","00025",5.542205
"24523","00025",5.542205
"24524","00025",5.542205
"24525","00025",5.542205
"24535","00025",5.645882
"24536","00025",5.645882
"24537","00025",5.645882
"24538","00025",5.645882
"24557","00025",5.523077
"24558","00025",5.523077
"24559","00025",5.523077
"24560","00025",5.523077
"24561","00025",5.668635
"24562","00025",5.621344
"24563","00025",5.621344
"24564","00025",5.621344
"24565","00025",5.621344
"24802","00025",4.637037
"24803","00025",4.637037
"24804","00025",4.637037
"24805","00025",4.637037
"24806","00025",5.830201
"24807","00025",5.76332
"24808","00025",5.76332
"24809","00025",5.76332
"24810","00025",5.76332
"24846","00025",5.044318
"24847","00025",5.044318
"24848","00025",5.044318
"24849","00025",5.044318
"24850","00025",5.541057
"24851","00025",5.473418
"24852","00025",5.473418
"24853","00025",5.473418
"24854","00025",5.473418
"24864","00025",5.094253
"24865","00025",5.094253
"24866","00025",5.094253
"24867","00025",5.094253
"24888","00025",5.502247
"24889","00025",5.502247
"24890","00025",5.502247
"24891","00025",5.502247
"24892","00025",4.934591
"24893","00025",4.885106
"24894","00025",4.885106
"24895","00025",4.885106
"24896","00025",4.885106
"24939","00025",5.254945
"24940","00025",5.254945
"24941","00025",5.254945
"24942","00025",5.254945
"24943","00025",5.082716
"24944","00025",5.082716
"24945","00025",5.082716
"24946","00025",5.082716
"25034","00025",6.170238
"25035","00025",6.170238
"25036","00025",6.170238
"25037","00025",6.170238
"25038","00025",5.625343
"25039","00025",5.593478
"25040","00025",5.593478
"25041","00025",5.593478
"25042","00025",5.593478
"25069","00025",5.225576
"25070","00025",5.180077
"25071","00025",5.180077
"25072","00025",5.180077
"25073","00025",5.180077
"25092","00025",10.313433
"25093","00025",10.354545
"25094","00025",10.354545
"25095","00025",10.354545
"25096","00025",10.354545
"25119","00025",5.544565
"25120","00025",5.544565
"25121","00025",5.544565
"25122","00025",5.544565
"25123","00025",5.434483
"25124","00025",5.434483
"25125","00025",5.434483
"25126","00025",5.434483
"25127","00025",6.064396
"25128","00025",6.02963
"25129","00025",6.02963
"25130","00025",6.02963
"25131","00025",6.02963
"25152","00025",6.044706
"25153","00025",6.044706
"25154","00025",6.044706
"25155","00025",6.044706
"25435","00025",5.760465
"25436","00025",5.760465
"25437","00025",5.760465
"25438","00025",5.760465
"25439","00025",6.091715
"25440","00025",6.050929
"25441","00025",6.050929
"25442","00025",6.050929
"25443","00025",6.050929
"25591","00025",6.886415
"25592","00025",6.886415
"25593","00025",6.886415
"25594","00025",6.886415
"25595","00025",6.54958
"25596","00025",6.54958
"25597","00025",6.54958
"25598","00025",6.54958
"25599","00025",6.893847
"25600","00025",6.819101
"25601","00025",6.819101
"25602","00025",6.819101
"25603","00025",6.819101
"25626","00025",6.341379
"25627","00025",6.341379
"25628","00025",6.341379
"25629","00025",6.341379
"25630","00025",6.48498
"25631","00025",6.474797
"25632","00025",6.474797
"25633","00025",6.474797
"25634","00025",6.474797
"25656","00025",5.203371
"25657","00025",5.203371
"25658","00025",5.203371
"25659","00025",5.203371
"25682","00025",5.442857
"25683","00025",5.442857
"25684","00025",5.442857
"25685","00025",5.442857
"25686","00025",5.489378
"25687","00025",5.451111
"25688","00025",5.451111
"25689","00025",5.451111
"25690","00025",5.451111
"25720","00026",6.988043
"25721","00026",6.988043
"25722","00026",6.988043
"25723","00026",6.988043
"25736","00026",6.702198
"25737","00026",6.702198
"25738","00026",6.702198
"25739","00026",6.702198
"25762","00026",7.291209
"25763","00026",7.291209
"25764","00026",7.291209
"25765","00026",7.291209
"25783","00026",5.234043
"25784","00026",5.234043
"25785","00026",5.234043
"25786","00026",5.234043
"25787","00026",5.181818
"25788","00026",5.181818
"25789","00026",5.181818
"25790","00026",5.181818
"25791","00026",7.166593
"25792","00026",7.166593
"25793","00026",7.160795
"25794","00026",7.160795
"25795","00026",7.160795
"25796","00026",7.160795
"25818","00026",7.089888
"25819","00026",7.089888
"25820","00026",7.089888
"25821","00026",7.089888
"25867","00026",7.104598
"25868","00026",7.104598
"25869","00026",7.104598
"25870","00026",7.104598
"25904","00026",7.880233
"25905","00026",7.880233
"25906","00026",7.880233
"25907","00026",7.880233
"25908","00026",8.482979
"25909","00026",8.482979
"25910","00026",8.482979
"25911","00026",8.482979
"25922","00026",8.805495
"25923","00026",8.805495
"25924","00026",8.805495
"25925","00026",8.805495
"25964","00026",7.993258
"25965","00026",7.993258
"25966","00026",7.993258
"25967","00026",7.993258
"25968","00026",8.955319
"25969","00026",8.955319
"25970","00026",8.955319
"25971","00026",8.955319
"26063","00026",7.079762
"26064","00026",7.079762
"26065","00026",7.079762
"26066","00026",7.079762
"26155","00026",7.334066
"26156","00026",7.334066
"26157","00026",7.334066
"26158","00026",7.334066
"26185","00026",5.591566
"26186","00026",5.591566
"26187","00026",5.591566
"26188","00026",5.591566
"26261","00026",4.817778
"26262","00026",4.817778
"26263","00026",4.817778
"26264","00026",4.817778
"26284","00026",7.293333
"26285","00026",7.293333
"26286","00026",7.293333
"26287","00026",7.293333
"26315","00026",7.542391
"26316","00026",7.542391
"26317","00026",7.542391
"26318","00026",7.542391
"26366","00026",7.526087
"26367","00026",7.526087
"26368","00026",7.526087
"26369","00026",7.526087
"26411","00026",7.590426
"26412","00026",7.590426
"26413","00026",7.590426
"26414","00026",7.590426
"26415","00026",8.130435
"26416","00026",8.130435
"26417","00026",8.130435
"26418","00026",8.130435
"26464","00026",8.604906
"26465","00026",8.604906
"26466","00026",8.604906
"26467","00026",8.604906
"26633","00026",11.026374
"26634","00026",11.026374
"26635","00026",11.026374
"26636","00026",11.026374
"26709","00026",8.632222
"26710","00026",8.632222
"26711","00026",8.632222
"26712","00026",8.632222
"26735","00026",7.865909
"26736","00026",7.865909
"26737","00026",7.865909
"26738","00026",7.865909
"26747","00026",8.072826
"26748","00026",8.072826
"26749","00026",8.072826
"26750","00026",8.072826
"26961","00026",10.245055
"26962","00026",10.245055
"26963","00026",10.245055
"26964","00026",10.245055
"26965","00026",10.435556
"26966","00026",10.435556
"26967","00026",10.435556
"26968","00026",10.435556
"27045","00026",7.306818
"27046","00026",7.306818
"27047","00026",7.306818
"27048","00026",7.306818
"27061","00026",8.00239
"27062","00026",8.00239
"27063","00026",8.00239
"27064","00026",8.00239
"27080","00026",11.947493
"27081","00026",11.791667
"27082","00026",11.791667
"27083","00026",11.791667
"27084","00026",11.791667
"27121","00026",8.345055
"27122","00026",8.345055
"27123","00026",8.345055
"27124","00026",8.345055
"27125","00026",5.927879
"27126","00026",6.151613
"27127","00026",6.151613
"27128","00026",6.151613
"27129","00026",6.151613
"27614","00027",6.458667
"27615","00027",6.458667
"27616","00027",6.458667
"27617","00027",6.458667
"27618","00027",6.44646
"27619","00027",6.425292
"27620","00027",6.425292
"27621","00027",6.425292
"27622","00027",6.425292
"27691","00027",4.19884
"27692","00027",4.161278
"27693","00027",4.161278
"27694","00027",4.161278
"27695","00027",4.161278
"27696","00027",4.935388
"27697","00027",4.908647
"27698","00027",4.908647
"27699","00027",4.908647
"27700","00027",4.908647
"27705","00027",5.495451
"27706","00027",5.471318
"27707","00027",5.471318
"27708","00027",5.471318
"27709","00027",5.471318
"27710","00027",3.484204
"27711","00027",3.42
"27712","00027",3.42
"27713","00027",3.42
"27714","00027",3.42
"27719","00027",6.376248
"27720","00027",6.31573
"27721","00027",6.31573
"27722","00027",6.31573
"27723","00027",6.31573
"27767","00027",6.707792
"27768","00027",6.707792
"27769","00027",6.707792
"27770","00027",6.707792
"27771","00027",6.910092
"27772","00027",6.8663
"27773","00027",6.8663
"27774","00027",6.8663
"27775","00027",6.8663
"27782","00027",5.581628
"27783","00027",5.531852
"27784","00027",5.531852
"27785","00027",5.531852
"27786","00027",5.531852
"27817","00027",7.934178
"27818","00027",7.884672
"27819","00027",7.884672
"27820","00027",7.884672
"27821","00027",7.884672
"27833","00027",6.948101
"27834","00027",6.948101
"27835","00027",6.948101
"27836","00027",6.948101
"27837","00027",7.23948
"27838","00027",7.157143
"27839","00027",7.157143
"27840","00027",7.239051
"27841","00027",7.157143
"27917","00027",6.709524
"27918","00027",6.709524
"27919","00027",6.709524
"27920","00027",6.709524
"27925","00027",3.2591
"27926","00027",3.214394
"27927","00027",3.214394
"27928","00027",3.214394
"27929","00027",3.214394
"27944","00027",4.297456
"27945","00027",4.241154
"27946","00027",4.241154
"27947","00027",4.241154
"27948","00027",4.241154
"27978","00027",6.871233
"27979","00027",6.871233
"27980","00027",6.871233
"27981","00027",6.871233
"27982","00027",6.039605
"27983","00027",6.000369
"27984","00027",6.000369
"27985","00027",6.000369
"27986","00027",6.000369
"28004","00027",7.520253
"28005","00027",7.520253
"28006","00027",7.520253
"28007","00027",7.520253
"28028","00027",7.041333
"28029","00027",7.041333
"28030","00027",7.041333
"28031","00027",7.041333
"28032","00027",8.031579
"28033","00027",8.031579
"28034","00027",8.031579
"28035","00027",8.031579
"28036","00027",6.562093
"28037","00027",6.520149
"28038","00027",6.520149
"28039","00027",6.520149
"28040","00027",6.520149
"28041","00027",6.626241
"28042","00027",6.57881
"28043","00027",6.57881
"28044","00027",6.57881
"28045","00027",6.57881
"28048","00027",6.317544
"28049","00027",6.235385
"28050","00027",6.235385
"28051","00027",6.235385
"28052","00027",6.235385
"28070","00027",4.020767
"28071","00027",3.968248
"28072","00027",3.968248
"28073","00027",3.968248
"28074","00027",3.968248
"28099","00027",4.256944
"28100","00027",4.256944
"28101","00027",4.256944
"28102","00027",4.256944
"28103","00027",5.933333
"28104","00027",5.933333
"28105","00027",5.933333
"28106","00027",5.933333
"28116","00027",5.310145
"28117","00027",5.310145
"28118","00027",5.310145
"28119","00027",5.310145
"28120","00027",5.526349
"28121","00027",5.506564
"28122","00027",5.506564
"28123","00027",5.506564
"28124","00027",5.506564
"28142","00027",6.527059
"28143","00027",6.527059
"28144","00027",6.527059
"28145","00027",6.527059
"28150","00027",5.844775
"28151","00027",5.80219
"28152","00027",5.80219
"28153","00027",5.80219
"28154","00027",5.80219
"28165","00027",8.585343
"28166","00027",8.555556
"28167","00027",8.555556
"28168","00027",8.555556
"28169","00027",8.555556
"28189","00027",11.014286
"28190","00027",11.014286
"28191","00027",11.014286
"28192","00027",11.014286
"28193","00027",7.503908
"28194","00027",7.452747
"28195","00027",7.452747
"28196","00027",7.452747
"28197","00027",7.452747
"28206","00027",6.356607
"28207","00027",6.309125
"28208","00027",6.309125
"28209","00027",6.309125
"28210","00027",6.309125
"28237","00028",7.346753
"28238","00028",7.346753
"28239","00028",7.346753
"28240","00028",7.346753
"28241","00028",7.661111
"28242","00028",7.661111
"28243","00028",7.661111
"28244","00028",7.661111
"28265","00028",8.615909
"28266","00028",8.615909
"28267","00028",8.615909
"28268","00028",8.615909
"28269","00028",8.984444
"28270","00028",8.984444
"28271","00028",8.984444
"28272","00028",8.984444
"28284","00028",7.312658
"28285","00028",7.312658
"28286","00028",7.312658
"28287","00028",7.312658
"28301","00028",7.82809
"28302","00028",7.82809
"28303","00028",7.82809
"28304","00028",7.82809
"28318","00028",7.864773
"28319","00028",7.864773
"28320","00028",7.864773
"28321","00028",7.864773
"28355","00028",8.144444
"28356","00028",8.144444
"28357","00028",8.144444
"28358","00028",8.144444
"28438","00028",7.993976
"28439","00028",7.993976
"28440","00028",7.993976
"28441","00028",7.993976
"28466","00028",7.565169
"28467","00028",7.565169
"28468","00028",7.565169
"28469","00028",7.565169
"28523","00029",8.149699
"28524","00029",8.095402
"28525","00029",8.095402
"28526","00029",8.095402
"28527","00029",8.095402
"28528","00029",7.975797
"28529","00029",7.924809
"28530","00029",7.924809
"28531","00029",7.924809
"28532","00029",7.924809
"28566","00029",6.341283
"28567","00029",6.289011
"28568","00029",6.289011
"28569","00029",6.289011
"28570","00029",6.289011
"28591","00029",6.772863
"28592","00029",6.73384
"28593","00029",6.73384
"28594","00029",6.73384
"28595","00029",6.73384
"28626","00029",6.646764
"28627","00029",6.575093
"28628","00029",6.575093
"28629","00029",6.575093
"28630","00029",6.575093
"28695","00029",7.156012
"28696","00029",7.109559
"28697","00029",7.109559
"28698","00029",7.109559
"28699","00029",7.109559
"28788","00029",7.96875
"28789","00029",7.96875
"28790","00029",7.96875
"28791","00029",7.96875
"28792","00029",8.773856
"28793","00029",8.750202
"28794","00029",8.750202
"28795","00029",8.750202
"28796","00029",8.750202
"28821","00029",6.067106
"28822","00029",6.022509
"28823","00029",6.022509
"28824","00029",6.022509
"28825","00029",6.022509
"28875","00029",8.707617
"28876","00029",8.626877
"28877","00029",8.626877
"28878","00029",8.626877
"28879","00029",8.626877
"29176","00029",8.615352
"29177","00029",8.568797
"29178","00029",8.568797
"29179","00029",8.568797
"29180","00029",8.568797
"29202","00029",8.112326
"29203","00029",8.043015
"29204","00029",8.043015
"29205","00029",8.043015
"29206","00029",8.043015
"29394","00029",9.170149
"29395","00029",9.170149
"29396","00029",9.170149
"29397","00029",9.170149
"29398","00029",8.585372
"29399","00029",8.554982
"29400","00029",8.554982
"29401","00029",8.554982
"29402","00029",8.554982
"29499","00029",9.589689
"29500","00029",9.589689
"29501","00029",9.559854
"29502","00029",9.559854
"29503","00029",9.559854
"29504","00029",9.559854
"29505","00029",9.559854
"29506","00029",9.559854
"29507","00029",9.559854
"29508","00029",9.559854
"29533","00029",8.608885
"29534","00029",8.507422
"29535","00029",8.507422
"29536","00029",8.507422
"29537","00029",8.507422
"29564","00030",3.787493
"29565","00030",4.056065
"29566","00030",4.056065
"29567","00030",3.745607
"29568","00030",4.013115
"29569","00030",4.013115
"29570","00030",3.745607
"29571","00030",4.013115
"29572","00030",4.013115
"29573","00030",4.013115
"29574","00030",3.745607
"29575","00030",4.013115
"29576","00030",4.013115
"29577","00030",4.013115
"29578","00030",3.745607
"29589","00030",5.121983
"29590","00030",5.121983
"29591","00030",5.050764
"29592","00030",4.99834
"29593","00030",5.07037
"29594","00030",5.07037
"29595","00030",5.07037
"29596","00030",5.07037
"29597","00030",4.99834
"29598","00030",5.07037
"29599","00030",4.99834
"29600","00030",5.07037
"29601","00030",4.99834
"29602","00030",5.07037
"29603","00030",5.07037
"29652","00030",2.976596
"29653","00030",2.976596
"29654","00030",2.976596
"29655","00030",2.976596
"29656","00030",2.690909
"29657","00030",2.690909
"29658","00030",2.690909
"29659","00030",2.690909
"29660","00030",2.055359
"29661","00030",2.028333
"29662","00030",2.028333
"29663","00030",2.028333
"29664","00030",2.028333
"29731","00030",5.875
"29732","00030",5.875
"29733","00030",5.875
"29734","00030",5.875
"29735","00030",7.254092
"29736","00030",7.254092
"29737","00030",7.033667
"29738","00030",6.978151
"29739","00030",7.2
"29740","00030",7.2
"29741","00030",6.978151
"29742","00030",7.2
"29743","00030",7.2
"29744","00030",7.2
"29745","00030",7.2
"29746","00030",6.978151
"29747","00030",7.2
"29748","00030",7.2
"29749","00030",6.978151
"29750","00030",6.448439
"29751","00030",6.448439
"29752","00030",6.275996
"29753","00030",6.215385
"29754","00030",6.390795
"29755","00030",6.390795
"29756","00030",6.390795
"29757","00030",6.390795
"29758","00030",6.215385
"29759","00030",6.390795
"29760","00030",6.390795
"29761","00030",6.215385
"29762","00030",6.215385
"29763","00030",6.390795
"29764","00030",6.390795
"29771","00030",9.333482
"29772","00030",9.155041
"29773","00030",9.333482
"29774","00030",9.112083
"29775","00030",9.291393
"29776","00030",9.291393
"29777","00030",9.112083
"29778","00030",9.291393
"29779","00030",9.291393
"29780","00030",9.112083
"29781","00030",9.291393
"29782","00030",9.291393
"29783","00030",9.291393
"29784","00030",9.112083
"29785","00030",9.291393
"29796","00030",7.267273
"29797","00030",7.024346
"29798","00030",7.267273
"29799","00030",7.220492
"29800","00030",7.220492
"29801","00030",6.97875
"29802","00030",6.97875
"29803","00030",7.220492
"29804","00030",7.220492
"29805","00030",6.97875
"29806","00030",7.220492
"29807","00030",7.220492
"29808","00030",7.220492
"29809","00030",6.97875
"29810","00030",7.220492
"29811","00030",8.461739
"29812","00030",8.811975
"29813","00030",8.811975
"29814","00030",8.780992
"29815","00030",8.427778
"29816","00030",8.780992
"29817","00030",8.780992
"29818","00030",8.780992
"29819","00030",8.427778
"29820","00030",8.780992
"29821","00030",8.780992
"29822","00030",8.427778
"29823","00030",8.780992
"29824","00030",8.780992
"29825","00030",8.427778
"29850","00030",4.920436
"29851","00030",5.377857
"29852","00030",5.377857
"29853","00030",4.853846
"29854","00030",5.299167
"29855","00030",5.299167
"29856","00030",5.299167
"29857","00030",4.853846
"29858","00030",5.299167
"29859","00030",5.299167
"29860","00030",4.853846
"29861","00030",5.299167
"29862","00030",5.299167
"29863","00030",4.853846
"29864","00030",5.299167
"29880","00030",5.277546
"29881","00030",6.487612
"29882","00030",6.487612
"29883","00030",6.441393
"29884","00030",5.230942
"29885","00030",6.441393
"29886","00030",6.441393
"29887","00030",5.230942
"29888","00030",6.441393
"29889","00030",6.441393
"29890","00030",5.230942
"29891","00030",6.441393
"29892","00030",6.441393
"29893","00030",6.441393
"29894","00030",5.230942
"29895","00030",8.88876
"29896","00030",8.88876
"29897","00030",7.177978
"29898","00030",7.158257
"29899","00030",8.887029
"29900","00030",8.887029
"29901","00030",7.158257
"29902","00030",8.887029
"29903","00030",8.887029
"29904","00030",7.158257
"29905","00030",8.887029
"29906","00030",8.887029
"29907","00030",7.158257
"29908","00030",8.887029
"29909","00030",8.887029
"29926","00030",5.826926
"29927","00030",5.442352
"29928","00030",5.826926
"29929","00030",5.435169
"29930","00030",5.816598
"29931","00030",5.816598
"29932","00030",5.816598
"29933","00030",5.816598
"29934","00030",5.435169
"29935","00030",5.816598
"29936","00030",5.435169
"29937","00030",5.816598
"29938","00030",5.816598
"29939","00030",5.435169
"29940","00030",5.816598
"29956","00030",5.335928
"29957","00030",5.335928
"29958","00030",4.814437
"29959","00030",5.281148
"29960","00030",4.764957
"29961","00030",5.281148
"29962","00030",5.281148
"29963","00030",4.764957
"29964","00030",5.281148
"29965","00030",5.281148
"29966","00030",5.281148
"29967","00030",4.764957
"29968","00030",5.281148
"29969","00030",4.764957
"29970","00030",5.281148
"29989","00030",7.36
"29990","00030",7.36
"29991","00030",7.36
"29992","00030",7.36
"29993","00030",7.089896
"29994","00030",7.089896
"29995","00030",6.709248
